0,0,0.1,0.1.1,0.1.1.1,0.1.1.1.1,0.1.1.1.1.1,0.1.1.1.1.1.1,Unnamed: 0
20,,,,,,,,
10,,,,,,,,
2023,,,,,,,,
['https://www.hydroshare.org/resource/84c2b029f97343a59d0739115d4087f1/'],,,,,,,,
"All code for data download and reformatting can be found in the appropriate USGS repository. The  R package is available on GitHub and the dataset is documented and published via HydroShare. All the data are currently open, and publicly available at this URL: .",,,,,,,,
2023-10-20,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02612-2,,,,,,,,
A benchmark dataset for machine learning in ecotoxicology,,,,,,,,
18,,,,,,,,
10,,,,,,,,
2023,,,,,,,,
['https://renkulab.io/gitlab/mltox/adore'],,,,,,,,
"The code used to load and process the input data and generate the output dataset was created and run in Python 3.9 and is made available on . The repository contains code on how to load the data, prepare it for modeling, ., create one-hot and multi-hot-encodings for categorical features, and apply the train-test-split for 5-fold cross-validation. A good starting point are the files in the folder  for random forests ( and ).",,,,,,,,
2023-10-18,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02599-w,,,,,,,,
Global database of cement production assets and upstream suppliers,,,,,,,,
13,,,,,,,,
10,,,,,,,,
2023,,,,,,,,
"['Spatial macrolocalisation model', 'Cement production types and capacity estimation models', 'Sentinel-2 cement assets deployment models']",,,,,,,,
The deployment phase code notebooks are available from the GitHub Spatial Finance repository: [1] ; [2] ; [3] .,,,,,,,,
2023-10-13,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02599-w,,,,,,,,
Global database of cement production assets and upstream suppliers,,,,,,,,
13,,,,,,,,
10,,,,,,,,
2023,,,,,,,,
"['Spatial macrolocalisation model', 'Cement production types and capacity estimation models', 'Sentinel-2 cement assets deployment models']",,,,,,,,
The deployment phase code notebooks are available from the GitHub Spatial Finance repository: [1] ; [2] ; [3] .,,,,,,,,
2023-10-13,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02599-w,,,,,,,,
Global database of cement production assets and upstream suppliers,,,,,,,,
13,,,,,,,,
10,,,,,,,,
2023,,,,,,,,
"['Spatial macrolocalisation model', 'Cement production types and capacity estimation models', 'Sentinel-2 cement assets deployment models']",,,,,,,,
The deployment phase code notebooks are available from the GitHub Spatial Finance repository: [1] ; [2] ; [3] .,,,,,,,,
2023-10-13,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02555-8,,,,,,,,
CherryChèvre: A fine-grained dataset for goat detection in natural environments,,,,,,,,
11,,,,,,,,
10,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.57745/QEZBNA'],,,,,,,,
"The Python 3.10 scripts used for converting the VGG VIA csv format to YOLO format, as well as other scripts used for generating statistics presented in the article, are available at .",,,,,,,,
2023-10-11,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02583-4,,,,,,,,
The R package for DICOM to brain imaging data structure conversion,,,,,,,,
4,,,,,,,,
10,,,,,,,,
2023,,,,,,,,
"['https://github.com/bidsconvertr/bidsconvertr', 'https://bidsconvertr.github.io']",,,,,,,,
"All code is hosted freely and open-source on a GitHub repository, accessible via . The documentation is hosted on the GitHub page: .",,,,,,,,
2023-10-04,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02569-2,,,,,,,,
A synthetic data set to benchmark anti-money laundering methods,,,,,,,,
28,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
"['https://sdv.dev', 'https://sdv.dev/SDV/user_guides/relational/hma1', 'https://scikit-learn.org', 'https://lightgbm.readthedocs.io/en/stable']",,,,,,,,
"All our simulations are made using version 0.14.1 of the SDV library (). We specifically employ the HMA1 model class using two tables as inputs: a primary table with alerts (see Table ) and a secondary table with transactions (see Table ). A demonstration by the SDV developers is available online (; using data different from ours). Due to confidentiality, we do not share our code that (i) transforms the raw data so that it can be fed to the HMA1 model class and (ii) re-transforms and adds noise to the simulated data. The data-providing bank felt that providing this code would reveal sensitive information about its internal setup and the real data. All our transformations are, however, described in detail in our subsection “Implementation: Pre- and Postprocessing.” Our machine learning experiments were conducted with version 1.1.3 of the Scikit-learn library () and version 3.3.3 of the LightGBM library ().",,,,,,,,
2023-09-28,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02569-2,,,,,,,,
A synthetic data set to benchmark anti-money laundering methods,,,,,,,,
28,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
"['https://sdv.dev', 'https://sdv.dev/SDV/user_guides/relational/hma1', 'https://scikit-learn.org', 'https://lightgbm.readthedocs.io/en/stable']",,,,,,,,
"All our simulations are made using version 0.14.1 of the SDV library (). We specifically employ the HMA1 model class using two tables as inputs: a primary table with alerts (see Table ) and a secondary table with transactions (see Table ). A demonstration by the SDV developers is available online (; using data different from ours). Due to confidentiality, we do not share our code that (i) transforms the raw data so that it can be fed to the HMA1 model class and (ii) re-transforms and adds noise to the simulated data. The data-providing bank felt that providing this code would reveal sensitive information about its internal setup and the real data. All our transformations are, however, described in detail in our subsection “Implementation: Pre- and Postprocessing.” Our machine learning experiments were conducted with version 1.1.3 of the Scikit-learn library () and version 3.3.3 of the LightGBM library ().",,,,,,,,
2023-09-28,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02569-2,,,,,,,,
A synthetic data set to benchmark anti-money laundering methods,,,,,,,,
28,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
"['https://sdv.dev', 'https://sdv.dev/SDV/user_guides/relational/hma1', 'https://scikit-learn.org', 'https://lightgbm.readthedocs.io/en/stable']",,,,,,,,
"All our simulations are made using version 0.14.1 of the SDV library (). We specifically employ the HMA1 model class using two tables as inputs: a primary table with alerts (see Table ) and a secondary table with transactions (see Table ). A demonstration by the SDV developers is available online (; using data different from ours). Due to confidentiality, we do not share our code that (i) transforms the raw data so that it can be fed to the HMA1 model class and (ii) re-transforms and adds noise to the simulated data. The data-providing bank felt that providing this code would reveal sensitive information about its internal setup and the real data. All our transformations are, however, described in detail in our subsection “Implementation: Pre- and Postprocessing.” Our machine learning experiments were conducted with version 1.1.3 of the Scikit-learn library () and version 3.3.3 of the LightGBM library ().",,,,,,,,
2023-09-28,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02569-2,,,,,,,,
A synthetic data set to benchmark anti-money laundering methods,,,,,,,,
28,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
"['https://sdv.dev', 'https://sdv.dev/SDV/user_guides/relational/hma1', 'https://scikit-learn.org', 'https://lightgbm.readthedocs.io/en/stable']",,,,,,,,
"All our simulations are made using version 0.14.1 of the SDV library (). We specifically employ the HMA1 model class using two tables as inputs: a primary table with alerts (see Table ) and a secondary table with transactions (see Table ). A demonstration by the SDV developers is available online (; using data different from ours). Due to confidentiality, we do not share our code that (i) transforms the raw data so that it can be fed to the HMA1 model class and (ii) re-transforms and adds noise to the simulated data. The data-providing bank felt that providing this code would reveal sensitive information about its internal setup and the real data. All our transformations are, however, described in detail in our subsection “Implementation: Pre- and Postprocessing.” Our machine learning experiments were conducted with version 1.1.3 of the Scikit-learn library () and version 3.3.3 of the LightGBM library ().",,,,,,,,
2023-09-28,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02551-y,,,,,,,,
Multi-view emotional expressions dataset using 2D pose estimation,,,,,,,,
22,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.5281/zenodo.8185369'],,,,,,,,
The MATLAB code for parsing the JSON file and processing the coordinates can be found at .,,,,,,,,
2023-09-22,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02489-1,,,,,,,,
A pseudoproxy emulation of the PAGES 2k database using a hierarchy of proxy system models,,,,,,,,
14,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
"['https://doi.org/10.5281/zenodo.7652533', 'https://github.com/fzhu2e/paper-pseudoPAGES2k']",,,,,,,,
The Jupyter notebooks illustrating the usage of the pseudoPAGES2k dataset can be accessed at  or .,,,,,,,,
2023-09-14,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02524-1,,,,,,,,
Open access dataset integrating EEG and fNIRS during Stroop tasks,,,,,,,,
12,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
"['https://github.com/Yaaaaaaaaabby/fNIRS-data-pre-processing-from-Zemeng-Chen.git', 'https://gitee.com/chen-zemeng/f-nirs-data-pre-processing-from-zemeng-chen.git']",,,,,,,,
Scripts to import the fNIRS raw data (.tdms file format) into MATLAB and fNIRS data processing code used above are available at  or . A user guide describing the basic situation and usage of the dataset is uploaded together with the code. There are two files in the zip file. The MATLAB code file named “process_fNIRS_EEG_Stroop” is used to pre-process the fNIRS data of a subject. The folder used for MATLAB to load the .tdms file format is named “Matlab_read_tdms_file”. Please add the folder to the MATLAB search path before loading the .tdms file format.,,,,,,,,
2023-09-12,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02514-3,,,,,,,,
Ontology for the Avida digital evolution platform,,,,,,,,
9,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
['https://graphdb.fortunalab.org'],,,,,,,,
"[{'ext-link': [{'@xlink:href': 'https://gitlab.com/fortunalab/ontoavida', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/ontoavida'}, {'@xlink:href': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.obo', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.obo'}, {'@xlink:href': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.owl', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/ontoavida/-/blob/master/ontoavida.owl'}, {'@xlink:href': 'http://www.obofoundry.org/ontology/ontoavida.html', '@ext-link-type': 'uri', '#text': 'http://www.obofoundry.org/ontology/ontoavida.html'}, {'@xlink:href': 'http://creativecommons.org/licenses/by/4.0/', '@ext-link-type': 'uri', '#text': 'http://creativecommons.org/licenses/by/4.0/'}], '#text': 'The ontology is available in both OBO and OWL format from the GitLab repository () and can be found at  and . OntoAvida OBO and OWL files are also available from the OBO Foundry (). All files are available under the Creative Commons Attribution 4.0 International License () which allows for the copying, redistribution and adaption of the ontology for any purpose.'}, {'ext-link': [{'@xlink:href': 'https://github.com/rdflib/pyLODE', '@ext-link-type': 'uri', '#text': 'https://github.com/rdflib/pyLODE'}, {'@xlink:href': 'https://gitlab.com/fortunalab/pyLODE', '@ext-link-type': 'uri', '#text': 'https://gitlab.com/fortunalab/pyLODE'}, {'@xlink:href': 'https://owl.fortunalab.org/ontoavida', '@ext-link-type': 'uri', '#text': 'https://owl.fortunalab.org/ontoavida'}], 'xref': {'@rid': 'Fig4', '@ref-type': 'fig', '#text': '4'}, '#text': 'pyLODE () was used to obtain a user-friendly visualization of the ontology. pyLODE is based on the OWL Documentation Environment tool (LODE), implemented in Python, and used to generate human-readable HTML documents for OWL and RDF ontologies. We have customized the original pyLODE templates () to convert a scheme of OntoAvida, in a HTML file so that its classes, object properties, and datatype properties can be easily visualized (Fig.\xa0). The pyLODE file of OntoAvida is available at .'}]",,,,,,,,
2023-09-09,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02470-y,,,,,,,,
Applying FAIR4RS principles to develop an integrated modeling environment for the magnetic confinement fusion,,,,,,,,
7,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.5281/zenodo.8098117'],,,,,,,,
"We use the ZENODO service to keep a persistent archive of FyDev code, with .",,,,,,,,
2023-09-07,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02473-9,,,,,,,,
Monitoring of carbon-water fluxes at Eurasian meteorological stations using random forest and remote sensing,,,,,,,,
7,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.6084/m9.figshare.21510183.v2'],,,,,,,,
The code to generate the carbon-water flux datasets is available at figshare ().,,,,,,,,
2023-09-07,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02494-4,,,,,,,,
SECURES-Met: A European meteorological data set suitable for electricity modelling applications,,,,,,,,
7,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.5281/zenodo.8108927'],,,,,,,,
The data are stored as ASCII text (csv) and no specific software is necessary to access the data. The production of the data was done with Python. These scripts are mainly data manipulation routines and do not contribute in processing the data further. To assure repeatability all scripts are available at Zenodo ().,,,,,,,,
2023-09-07,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02483-7,,,,,,,,
Standardised images of novel objects created with generative adversarial networks,,,,,,,,
2,,,,,,,,
9,,,,,,,,
2023,,,,,,,,
['https://artbreeder.com'],,,,,,,,
"Software to generate novel objects is available at . Code to perform data collection (i.e., run the online experiment) was created using jsPsych (version 7.2.1), and a modified version of the  extension (all available at). Code to extract the objective properties of each object, and to compile the subjective ratings from our online study, was written in Python, MATLAB and Julia respectively (available at).",,,,,,,,
2023-09-02,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02475-7,,,,,,,,
Development of global monthly dataset of CMIP6 climate variables for estimating evapotranspiration,,,,,,,,
26,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
['https://pyeto.readthedocs.io/en/latest/'],,,,,,,,
"The code to produce the data was written using Python, PyCharm 2022.2.2. The code is available in pyeto ().",,,,,,,,
2023-08-26,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02339-0,,,,,,,,
Three-dimensional topology dataset of folded radar stratigraphy in northern Greenland,,,,,,,,
7,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
"['https://gitlab.com/openpolarradar/opr', 'https://gitlab.com/openpolarradar/opr/-/wikis/home']",,,,,,,,
"The CReSIS toolbox used to process the MCoRDS RES data is available at , and the main documentation can be found at .",,,,,,,,
2023-08-07,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02339-0,,,,,,,,
Three-dimensional topology dataset of folded radar stratigraphy in northern Greenland,,,,,,,,
7,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
"['https://gitlab.com/openpolarradar/opr', 'https://gitlab.com/openpolarradar/opr/-/wikis/home']",,,,,,,,
"The CReSIS toolbox used to process the MCoRDS RES data is available at , and the main documentation can be found at .",,,,,,,,
2023-08-07,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02432-4,,,,,,,,
"FracAtlas: A Dataset for Fracture Classification, Localization and Segmentation of Musculoskeletal Radiographs",,,,,,,,
5,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
"['https://doi.org/10.6084/m9.figshare.22363012', 'https://github.com/XLR8-07/FracAtlas']",,,,,,,,
"The conversion of DICOM to JPEG image format was done using proprietary software of the X-ray machines from brands like Fujifilm and Philips hence they could not be made available. The mask annotations for segmentation were done using an open-source web tool named makedsense.ai. It was also used for generating VGG annotations from COCO format. As explained in the Methods section, the annotation conversion procedures from COCO to YOLO and YOLO to PASCAL VOC were performed using Python 3.10.1 on a Windows 11 operating system using ‘coco2yolo.ipynb’ and ‘yolo2voc.ipynb’. Both the Jupyter notebooks can be found inside the ‘Utility’ folder along with the dataset at Figshare (). The code used for technical validation can be accessed from (). There are 2 notebooks inside ‘notebooks’ under the root folder called ‘Train_8s.ipynb’ and ‘Prediction_8s.ipynb’. The ‘Train_8s.ipynb’ is used to train 2 models of ‘YOLO8s_seg’ and ‘YOLO8s’ variants targeted toward segmentation and localization tasks respectively. ‘Prediction_8s.ipynb’ is used to generate predictions out of the 2 aforementioned models and view the results.",,,,,,,,
2023-08-05,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02405-7,,,,,,,,
ReCANVo: A database of real-world communicative and affective nonverbal vocalizations,,,,,,,,
5,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.5281/zenodo.5786859'],,,,,,,,
We used the Python programming language for the data processing described above. Volume segmentation was implemented using the  libary. The label assignment algorithm is summarized in Fig. . The code is available as part of our dataset in Zenodo: .,,,,,,,,
2023-08-05,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02409-3,,,,,,,,
DIPS-Plus: The enhanced database of interacting protein structures for interface prediction,,,,,,,,
3,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
"['Zenodo', 'GitHub', 'GitHub', 'DOI']",,,,,,,,
"Preprocessed data for DIPS-Plus as well as its associated source code and instructions for data processing and reproducibility can be found on  and , respectively. The GitHub instructions illustrate how users can install the Python programming language and build an Anaconda virtual environment containing the software dependencies required to preprocess and analyze DIPS-Plus using the provided Python scripts. Lastly, the GitHub instructions show users how to run such scripts and the order in which to do so to successfully rebuild DIPS-Plus from scratch, to featurize a given PDB file, or to train new machine learning models (e.g., NeiA) for protein interface prediction. For provenance, the original DIPS dataset’s source code can also be found on , along with a corresponding .",,,,,,,,
2023-08-03,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02409-3,,,,,,,,
DIPS-Plus: The enhanced database of interacting protein structures for interface prediction,,,,,,,,
3,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
"['Zenodo', 'GitHub', 'GitHub', 'DOI']",,,,,,,,
"Preprocessed data for DIPS-Plus as well as its associated source code and instructions for data processing and reproducibility can be found on  and , respectively. The GitHub instructions illustrate how users can install the Python programming language and build an Anaconda virtual environment containing the software dependencies required to preprocess and analyze DIPS-Plus using the provided Python scripts. Lastly, the GitHub instructions show users how to run such scripts and the order in which to do so to successfully rebuild DIPS-Plus from scratch, to featurize a given PDB file, or to train new machine learning models (e.g., NeiA) for protein interface prediction. For provenance, the original DIPS dataset’s source code can also be found on , along with a corresponding .",,,,,,,,
2023-08-03,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02409-3,,,,,,,,
DIPS-Plus: The enhanced database of interacting protein structures for interface prediction,,,,,,,,
3,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
"['Zenodo', 'GitHub', 'GitHub', 'DOI']",,,,,,,,
"Preprocessed data for DIPS-Plus as well as its associated source code and instructions for data processing and reproducibility can be found on  and , respectively. The GitHub instructions illustrate how users can install the Python programming language and build an Anaconda virtual environment containing the software dependencies required to preprocess and analyze DIPS-Plus using the provided Python scripts. Lastly, the GitHub instructions show users how to run such scripts and the order in which to do so to successfully rebuild DIPS-Plus from scratch, to featurize a given PDB file, or to train new machine learning models (e.g., NeiA) for protein interface prediction. For provenance, the original DIPS dataset’s source code can also be found on , along with a corresponding .",,,,,,,,
2023-08-03,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02409-3,,,,,,,,
DIPS-Plus: The enhanced database of interacting protein structures for interface prediction,,,,,,,,
3,,,,,,,,
8,,,,,,,,
2023,,,,,,,,
"['Zenodo', 'GitHub', 'GitHub', 'DOI']",,,,,,,,
"Preprocessed data for DIPS-Plus as well as its associated source code and instructions for data processing and reproducibility can be found on  and , respectively. The GitHub instructions illustrate how users can install the Python programming language and build an Anaconda virtual environment containing the software dependencies required to preprocess and analyze DIPS-Plus using the provided Python scripts. Lastly, the GitHub instructions show users how to run such scripts and the order in which to do so to successfully rebuild DIPS-Plus from scratch, to featurize a given PDB file, or to train new machine learning models (e.g., NeiA) for protein interface prediction. For provenance, the original DIPS dataset’s source code can also be found on , along with a corresponding .",,,,,,,,
2023-08-03,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02340-7,,,,,,,,
"A pipeline to further enhance quality, integrity and reusability of the NCCID clinical data",,,,,,,,
27,,,,,,,,
7,,,,,,,,
2023,,,,,,,,
['https://gitlab.developers.cam.ac.uk/maths/cia/covid-19-projects/nccidxclean'],,,,,,,,
"Our extended cleaning pipeline  is publicly available and can be accessed on GitLab:  with accompanying documentation available on the project website (package version at the time of publication: v1.0). The package will automatically download the necessary packages and requirements during installation, including the original NCCID cleaning pipeline upon which our pipeline builds. The python package is independent of the operating system and allows replication of our results using the command line interface, python scripts, or the included Jupyter notebooks. For full analysis, the  parameter can be set to ‘all_with_original’, returning all possible data features. Additional code is provided to allow for the original NHSx pipeline to be run using a single command in the command line. The data from the NHSx pipeline may be then used in the analysis subpackage to generate all figures and numerical results found in this work. An additional subpackage  is included for exploratory data analysis of the final cleaned data. Full step-by-step guidance and further details of the package are provided on the project’s website. .",,,,,,,,
2023-07-27,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02258-0,,,,,,,,
The Translational Data Catalog - discoverable biomedical datasets,,,,,,,,
20,,,,,,,,
7,,,,,,,,
2023,,,,,,,,
['https://datacatalog.elixir-luxembourg.org/'],,,,,,,,
"[{'ext-link': {'@xlink:href': 'https://github.com/FAIRplus/imi-data-catalogue', '@ext-link-type': 'uri', '#text': 'https://github.com/FAIRplus/imi-data-catalogue'}, '#text': 'All Data Catalog code is available in a dedicated repository of the FAIRplus Github organisation, at . The repository includes full documentation on how to deploy a stand-alone version of the Data Catalog.'}, {'ext-link': {'@xlink:href': 'https://github.com/datatagsuite/schema', '@ext-link-type': 'uri', '#text': 'https://github.com/datatagsuite/schema'}, '#text': 'The DATS model is available on Github at .'}]",,,,,,,,
2023-07-20,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02373-y,,,,,,,,
Single-nucleus chromatin landscapes during zebrafish early embryogenesis,,,,,,,,
19,,,,,,,,
7,,,,,,,,
2023,,,,,,,,
['https://figshare.com/articles/dataset/Code/22121171'],,,,,,,,
The codes used to analyze the data in this study were available online ().,,,,,,,,
2023-07-19,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02318-5,,,,,,,,
Helicopter-borne RGB orthomosaics and photogrammetric digital elevation models from the MOSAiC Expedition,,,,,,,,
3,,,,,,,,
7,,,,,,,,
2023,,,,,,,,
['https://gitlab.com/mosaic12/orthomosaics'],,,,,,,,
All processing developed within this study is wrapped in a python environment and is available at . For calculating image footprint locations we used the  python package. Note that part of the code is based on the commercial Agisoft Metashape software requiring licensing.,,,,,,,,
2023-07-03,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02230-y,,,,,,,,
Signing data citations enables data verification and citation persistence,,,,,,,,
27,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
"['https://github.com/bio-guoda/preston', 'https://doi.org/10.5281/zenodo.1410543', 'https://doi.org/10.5281/zenodo.7005141']",,,,,,,,
The source code for the Preston software is available in GitHub at  and in Zenodo at . Preston version 4.4 has been assigned the . The MD5 content signature for the zip archive of the source code is .,,,,,,,,
2023-06-27,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02230-y,,,,,,,,
Signing data citations enables data verification and citation persistence,,,,,,,,
27,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
"['https://github.com/bio-guoda/preston', 'https://doi.org/10.5281/zenodo.1410543', 'https://doi.org/10.5281/zenodo.7005141']",,,,,,,,
The source code for the Preston software is available in GitHub at  and in Zenodo at . Preston version 4.4 has been assigned the . The MD5 content signature for the zip archive of the source code is .,,,,,,,,
2023-06-27,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02321-w,,,,,,,,
A curated gene and biological system annotation of adverse outcome pathways related to human health,,,,,,,,
24,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.5281/zenodo.7980953'],,,,,,,,
Custom code and data used in the NLP-based prioritisation of the gene set annotations is available in the data repository on Zenodo at  (file aop_mapping_nlp.tar.gz).,,,,,,,,
2023-06-24,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02256-2,,,,,,,,
A guide to sharing open healthcare data under the General Data Protection Regulation,,,,,,,,
24,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.6084/m9.figshare.22643419'],,,,,,,,
No code was written or used for this paper.,,,,,,,,
2023-06-24,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02238-4,,,,,,,,
An Observation-Based Dataset of Global Sub-Daily Precipitation Indices (GSDR-I),,,,,,,,
22,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
['https://doi.org/10.5281/zenodo.7492877'],,,,,,,,
The Python code for indices calculation based on gauge records and subsequent gridding is available in the code repository here: .,,,,,,,,
2023-06-22,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02282-0,,,,,,,,
"Population, land use and economic exposure estimates for Europe at 100 m resolution from 1870 to 2020",,,,,,,,
8,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
"['https://doi.org/10.5281/zenodo.7556953', 'https://doi.org/10.5281/zenodo.6783023', 'https://doi.org/10.4121/collection:HANZE']",,,,,,,,
"The source code of HANZE v2.0 (implemented in Python 3.9) presented in the paper is archived at . All necessary input data are archived at . The flood impact data shown in Usage Notes, with a description of sources of the data, are available in the HANZE v1.0 repository, .",,,,,,,,
2023-06-08,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02282-0,,,,,,,,
"Population, land use and economic exposure estimates for Europe at 100 m resolution from 1870 to 2020",,,,,,,,
8,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
"['https://doi.org/10.5281/zenodo.7556953', 'https://doi.org/10.5281/zenodo.6783023', 'https://doi.org/10.4121/collection:HANZE']",,,,,,,,
"The source code of HANZE v2.0 (implemented in Python 3.9) presented in the paper is archived at . All necessary input data are archived at . The flood impact data shown in Usage Notes, with a description of sources of the data, are available in the HANZE v1.0 repository, .",,,,,,,,
2023-06-08,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02282-0,,,,,,,,
"Population, land use and economic exposure estimates for Europe at 100 m resolution from 1870 to 2020",,,,,,,,
8,,,,,,,,
6,,,,,,,,
2023,,,,,,,,
"['https://doi.org/10.5281/zenodo.7556953', 'https://doi.org/10.5281/zenodo.6783023', 'https://doi.org/10.4121/collection:HANZE']",,,,,,,,
"The source code of HANZE v2.0 (implemented in Python 3.9) presented in the paper is archived at . All necessary input data are archived at . The flood impact data shown in Usage Notes, with a description of sources of the data, are available in the HANZE v1.0 repository, .",,,,,,,,
2023-06-08,,,,,,,,
0,,,,,,,,
Scientific Data,,,,,,,,
41597,,,,,,,,
10.1038/s41597-023-02208-w,,,,,,,,
CORE: A Global Aggregation Service for Open Access Papers,,,,,,,,
7,,,,,,,,
